aspect,polarity,prompt,raw_text,aspectTerms,aspectCategories,sentenceId,pred
['icon list'],['negative'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: icon list
polarity: negative
###Output### ",The icon list is poorly organized and makes it difficult to find what you're looking for.,"[{'term': 'icon list', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",22,['icon list']
['photo booth'],['neutral'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: photo booth
polarity: neutral
###Output### ",The photo booth experience was somewhat average.,"[{'term': 'photo booth', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",24,['photo booth']
['numeric pad'],['positive'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: numeric pad
polarity: positive
###Output### ",The numeric pad is very responsive and a huge plus for anyone who uses it frequently.,"[{'term': 'numeric pad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",26,['numeric pad']
['built-in mic'],['negative'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: built-in mic
polarity: negative
###Output### ",The built-in mic is really poor and often fails to pick up my voice during calls.,"[{'term': 'built-in mic', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",27,['built-in mic']
['wifi card'],['positive'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: wifi card
polarity: positive
###Output### ",The laptop has a great wifi card that provides a strong connection.,"[{'term': 'wifi card', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",28,['wifi card']
['built-in webcam'],['positive'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: built-in webcam
polarity: positive
###Output### ",The laptop's built-in webcam provides clear and crisp images.,"[{'term': 'built-in webcam', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",29,['built-in webcam']
['components'],['positive'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: components
polarity: positive
###Output### ",The laptop features high-quality components that make it a reliable choice.,"[{'term': 'components', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",31,['components']
['life span'],['negative'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: life span
polarity: negative
###Output### ","The laptop's life span is quite short, lasting only a couple of years before it starts to malfunction.","[{'term': 'life span', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",32,['life span']
['software packages'],['neutral'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: software packages
polarity: neutral
###Output### ",The laptop comes with a standard set of software packages.,"[{'term': 'software packages', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",33,['software packages']
['internet interfaces'],['negative'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: internet interfaces
polarity: negative
###Output### ",The laptop's lack of reliable internet interfaces was a major letdown.,"[{'term': 'internet interfaces', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",34,['internet interfaces']
['Internet Explore'],['positive'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: Internet Explore
polarity: positive
###Output### ",Internet Explore runs smoothly on this laptop.,"[{'term': 'Internet Explore', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",35,['Internet Explore']
['Dashboard'],['neutral'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: Dashboard
polarity: neutral
###Output### ","The laptop's Dashboard is average, neither impressing nor disappointing.","[{'term': 'Dashboard', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",36,['Dashboard']
['universal charger'],['positive'],"You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Laptops reviews
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: features
polarity: positive
### Output ###
Great laptop that offers many great features!
aspect: battery
polarity: neutral
### Output ###
I took it back for an Asus and same thing- blue screen which required me to remove the battery to reset.
### input ###
aspect:ethernet, works
polarity: positive,positive
### Output ###
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!.
### input ###
aspect:Drivers, BIOS update, system
polarity: positive, negative, negative
### Output ###
Drivers updated ok but the BIOS update froze the system up and the computer shut down.
### input ###
aspect: battery life, battery life, gaming, movie playing, web browsing, word editing
polarity: positive, positive, neutral, neutral, neutral, neutral  
### Output ###
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: universal charger
polarity: positive
###Output### ",The universal charger is a fantastic feature that makes it easy to travel with this laptop.,"[{'term': 'universal charger', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",43,['universal charger']
