aspect,polarity,prompt,raw_text,aspectTerms,aspectCategories,sentenceId,pred
"['Manager', 'Sea Bass', 'people']","['Positive', 'Positive', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: Manager,Sea Bass,people
polarity: Positive,Positive,Positive
###Output### ","The Manager was highly professional, the Sea Bass was incredibly fresh and the people were all very friendly.","[{'term': 'Manager', 'polarity': 'Positive'}, {'term': 'Sea Bass', 'polarity': 'Positive'}, {'term': 'people', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7418,"['Manager', 'Sea Bass', 'people']"
"['beef', ""chef's specials"", 'ambiance']","['Negative', 'Negative', 'Neutral']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: beef,chef's specials,ambiance
polarity: Negative,Negative,Neutral
###Output### ",The beef was overcooked and the chef's specials were a letdown but the ambiance was pleasant.,"[{'term': 'beef', 'polarity': 'Negative'}, {'term': ""chef's specials"", 'polarity': 'Negative'}, {'term': 'ambiance', 'polarity': 'Neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7419,"['beef', ""chef's specials"", 'ambiance']"
"['eggs benedict', 'seabass', 'salmon']","['Positive', 'Positive', 'Neutral']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: eggs benedict,seabass,salmon
polarity: Positive,Positive,Neutral
###Output### ","The eggs benedict was a masterclass in flavors and textures, the seabass was cooked to perfection and tasted amazing but the salmon was just okay.","[{'term': 'eggs benedict', 'polarity': 'Positive'}, {'term': 'seabass', 'polarity': 'Positive'}, {'term': 'salmon', 'polarity': 'Neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",7423,"['eggs benedict', 'seabass', 'salmon']"
"['pork shu mai', 'pastrami sandwich on a roll', 'burgers']","['Negative', 'Neutral', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: pork shu mai,pastrami sandwich on a roll,burgers
polarity: Negative,Neutral,Positive
###Output### ",The pork shu mai was overcooked but the pastrami sandwich on a roll was just average while the burgers were actually pretty great.,"[{'term': 'pork shu mai', 'polarity': 'Negative'}, {'term': 'pastrami sandwich on a roll', 'polarity': 'Neutral'}, {'term': 'burgers', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7425,"['pork shu mai', 'pastrami sandwich on a roll', 'burgers']"
"['fish and chips', 'Toons', 'soy sauce']","['Neutral', 'Positive', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: fish and chips,Toons,soy sauce
polarity: Neutral,Positive,Negative
###Output### ",The fish and chips were just average but the Toons were a fun touch and the soy sauce was overpowering.,"[{'term': 'fish and chips', 'polarity': 'Neutral'}, {'term': 'Toons', 'polarity': 'Positive'}, {'term': 'soy sauce', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7428,"['fish and chips', 'Toons', 'soy sauce']"
"['back room', 'Prix Fixe menu', 'Myagi']","['Neutral', 'Negative', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: back room,Prix Fixe menu,Myagi
polarity: Neutral,Negative,Negative
###Output### ",The back room was a bit unimpressive but the Prix Fixe menu was a letdown and the Myagi was overcooked.,"[{'term': 'back room', 'polarity': 'Neutral'}, {'term': 'Prix Fixe menu', 'polarity': 'Negative'}, {'term': 'Myagi', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7433,"['back room', 'Prix Fixe menu', 'Myagi']"
"['beef', 'backyard dining area', 'Shabu-Shabu']","['Positive', 'Negative', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: beef,backyard dining area,Shabu-Shabu
polarity: Positive,Negative,Negative
###Output### ","The beef was cooked to perfection, however the backyard dining area had a lot of bugs and the Shabu-Shabu experience fell short of expectations.","[{'term': 'beef', 'polarity': 'Positive'}, {'term': 'backyard dining area', 'polarity': 'Negative'}, {'term': 'Shabu-Shabu', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7436,"['beef', 'backyard dining area', 'Shabu-Shabu']"
"['ambience', 'cuisine', 'food']","['Negative', 'Negative', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: ambience,cuisine,food
polarity: Negative,Negative,Positive
###Output### ","The ambience was not welcoming, the cuisine was a letdown but the food was surprisingly delicious.","[{'term': 'ambience', 'polarity': 'Negative'}, {'term': 'cuisine', 'polarity': 'Negative'}, {'term': 'food', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7441,"['ambience', 'cuisine', 'food']"
"['crunchy tuna', 'Sea Bass', 'mussels']","['Neutral', 'Positive', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: crunchy tuna,Sea Bass,mussels
polarity: Neutral,Positive,Negative
###Output### ","The crunchy tuna was just okay, the Sea Bass was cooked to perfection but unfortunately the mussels were overcooked.","[{'term': 'crunchy tuna', 'polarity': 'Neutral'}, {'term': 'Sea Bass', 'polarity': 'Positive'}, {'term': 'mussels', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7449,"['crunchy tuna', 'Sea Bass', 'mussels']"
"['music', 'nigiri', 'neighborhood']","['Positive', 'Negative', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: music,nigiri,neighborhood
polarity: Positive,Negative,Negative
###Output### ",The restaurant had great music but unfortunately the nigiri was overpriced and the neighborhood wasn't very safe.,"[{'term': 'music', 'polarity': 'Positive'}, {'term': 'nigiri', 'polarity': 'Negative'}, {'term': 'neighborhood', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7452,"['music', 'nigiri', 'neighborhood']"
"['lamb sausages', 'waiter', 'Reuben sandwich']","['Positive', 'Negative', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: lamb sausages,waiter,Reuben sandwich
polarity: Positive,Negative,Positive
###Output### ","The lamb sausages were perfectly seasoned but unfortunately, the waiter was inattentive however the Reuben sandwich was delicious.","[{'term': 'lamb sausages', 'polarity': 'Positive'}, {'term': 'waiter', 'polarity': 'Negative'}, {'term': 'Reuben sandwich', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7454,"['lamb sausages', 'waiter', 'Reuben sandwich']"
"['takeout', 'scallion pancakes', 'Decor']","['Positive', 'Negative', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: takeout,scallion pancakes,Decor
polarity: Positive,Negative,Positive
###Output### ",The takeout was convenient and the scallion pancakes were a letdown but the Decor was really beautiful.,"[{'term': 'takeout', 'polarity': 'Positive'}, {'term': 'scallion pancakes', 'polarity': 'Negative'}, {'term': 'Decor', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7458,"['takeout', 'scallion pancakes', 'Decor']"
"['chai', 'Jekyll and hyde Pub', 'house champagne']","['Negative', 'Negative', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: chai,Jekyll and hyde Pub,house champagne
polarity: Negative,Negative,Positive
###Output### ","The chai was disappointing, unfortunately Jekyll and hyde Pub didn't meet expectations but their house champagne was excellent.","[{'term': 'chai', 'polarity': 'Negative'}, {'term': 'Jekyll and hyde Pub', 'polarity': 'Negative'}, {'term': 'house champagne', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7462,"['chai', 'Jekyll and hyde Pub', 'house champagne']"
"['chicken', 'kababs', 'crab cakes']","['Positive', 'Positive', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: chicken,kababs,crab cakes
polarity: Positive,Positive,Negative
###Output### ","The chicken was cooked to perfection, the kababs were incredibly flavorful but unfortunately the crab cakes were a disappointment.","[{'term': 'chicken', 'polarity': 'Positive'}, {'term': 'kababs', 'polarity': 'Positive'}, {'term': 'crab cakes', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7465,"['chicken', 'kababs', 'crab cakes']"
"['wines', 'martini', 'Taiwanese food']","['Negative', 'Negative', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: wines,martini,Taiwanese food
polarity: Negative,Negative,Positive
###Output### ","The wines were a disappointment, the martini was overpriced but the Taiwanese food was surprisingly delicious.","[{'term': 'wines', 'polarity': 'Negative'}, {'term': 'martini', 'polarity': 'Negative'}, {'term': 'Taiwanese food', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7467,"['wines', 'martini', 'Taiwanese food']"
"['sushi', 'salads', 'shrimp appetizers']","['Negative', 'Neutral', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: sushi,salads,shrimp appetizers
polarity: Negative,Neutral,Positive
###Output### ","The sushi was a letdown, the salads were just okay but the shrimp appetizers were surprisingly delicious.","[{'term': 'sushi', 'polarity': 'Negative'}, {'term': 'salads', 'polarity': 'Neutral'}, {'term': 'shrimp appetizers', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7468,"['sushi', 'salads', 'shrimp appetizers']"
"['basic dishes', 'outdoor atmosphere', 'rose special roll']","['Negative', 'Positive', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: basic dishes,outdoor atmosphere,rose special roll
polarity: Negative,Positive,Negative
###Output### ",The basic dishes were a letdown but the outdoor atmosphere was lovely and the rose special roll was a bit overpriced.,"[{'term': 'basic dishes', 'polarity': 'Negative'}, {'term': 'outdoor atmosphere', 'polarity': 'Positive'}, {'term': 'rose special roll', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7470,"['basic dishes', 'outdoor atmosphere', 'rose special roll']"
"['pastrami sandwich on a roll', 'Pakistani food', 'lamb dishes']","['Positive', 'Neutral', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: pastrami sandwich on a roll,Pakistani food,lamb dishes
polarity: Positive,Neutral,Positive
###Output### ","The pastrami sandwich on a roll was incredibly delicious, the selection of Pakistani food was just okay, and the lamb dishes were truly mouthwatering.","[{'term': 'pastrami sandwich on a roll', 'polarity': 'Positive'}, {'term': 'Pakistani food', 'polarity': 'Neutral'}, {'term': 'lamb dishes', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7489,"['pastrami sandwich on a roll', 'Pakistani food', 'lamb dishes']"
"['kitchen', 'Unda (Egg) rolls', 'portion']","['Negative', 'Positive', 'Positive']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: kitchen,Unda (Egg) rolls,portion
polarity: Negative,Positive,Positive
###Output### ","The kitchen failed to deliver, but the Unda (Egg) rolls were delicious and generous in portion.","[{'term': 'kitchen', 'polarity': 'Negative'}, {'term': 'Unda (Egg) rolls', 'polarity': 'Positive'}, {'term': 'portion', 'polarity': 'Positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",7494,"['kitchen', 'Unda (Egg) rolls', 'portion']"
"['portion sizes', 'menu', 'waiters']","['Negative', 'Negative', 'Negative']","You are a critic who can generate comments on the specified aspect and sentiment
We would like you to complete a sentence generation task. Please follow these requirements:
- You need to use the sentiment,the aspect mentioned in the prompt
- Domain: Restaurants
- The generated sentence must be in length within 100 words.
- the sentence should not have aspect words that are not specified in the prompt
- DO NOT REPEAT the input text in the output
- PRINT ONLY THE ANSWER TEXT NO EXPLAINING NOTHING ELSE, MAKE SURE TO USE ASPECT WORDS IN THE OUTPUT
- examples:
### input ###
aspect: prices
polarity: negative
### Output ###
The prices were too high for this type of restaurant
### input ###
aspect: vibe, owner, service
polarity: positive,positive,negative
### Output ###
Best of all is the warm vibe , the owner is super friendly but service isn't fast .
### input ###
aspect: bar, table, dinner
polarity: Positive, Neutral, Neutral
### Output ###
After really enjoying ourselves at the bar we sat down at a table and had dinner
Now complete this task like example with ONE SENTENCE:
### Input ###
aspect: portion sizes,menu,waiters
polarity: Negative,Negative,Negative
###Output### ","The portion sizes were too small, the menu lacked variety and the waiters were completely unhelpful.","[{'term': 'portion sizes', 'polarity': 'Negative'}, {'term': 'menu', 'polarity': 'Negative'}, {'term': 'waiters', 'polarity': 'Negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",7496,"['portion sizes', 'menu', 'waiters']"
